30
7321
1 3
1216.4 -0.142571 22
1 24
892 36 0
925.874 32.2712 1
925.872 32.2693 2
957.734 28.9308 3
987.839 25.298 4
1016.67 22.5755 5
1043.46 19.4914 6
1069.58 17.6091 7
1069.58 17.6091 8
1093.81 14.7185 9
1117.81 13.5469 10
1139.47 12.1144 11
1158.65 10.2416 12
1177.36 9.88726 13
1177.36 9.88642 14
1193.32 7.60031 15
1208.02 7.15239 16
1221.36 6.71183 17
1233.27 3.79472 18
1243.58 3.4625 19
1243.58 3.46248 20
1253.87 2.7887 21
1263.89 2.47639 22
1274.7 1.7653 23
1 23
900 36 0
933.692 32.3275 1
933.69 32.3247 2
965.436 28.9778 3
995.358 25.426 4
1023.96 22.6801 5
1050.28 19.6489 6
1076.35 17.7232 7
1076.35 17.7232 8
1100.47 14.898 9
1124.39 13.6998 10
1145.74 12.4397 11
1164.88 10.5693 12
1183.42 10.2102 13
1183.42 10.2101 14
1199.25 7.93459 15
1213.81 7.51084 16
1226.86 7.0836 17
1238.77 4.18818 18
1249.06 3.85162 19
1249.06 3.85167 20
1258.74 3.14743 21
1268.76 2.88401 22
1 23
908 36 0
941.448 32.3025 1
941.446 32.2999 2
973.036 28.9628 3
1002.74 25.4529 4
1031.13 22.6665 5
1057.36 19.6281 6
1083.32 17.7098 7
1083.32 17.7098 8
1107.29 14.9754 9
1131.07 13.7787 10
1152.17 12.7117 11
1171.26 10.8463 12
1189.66 10.4831 13
1189.66 10.483 14
1204.66 8.3676 15
1218.69 8.04235 16
1231.41 7.72986 17
1243.27 4.92506 18
1253.57 4.58499 19
1253.57 4.58531 20
1263.03 3.89256 21
1273.05 3.6317 22
1 22
924 36 0
956.659 32.3164 1
956.659 32.3163 2
987.039 29.2775 3
1016.37 25.7359 4
1044.02 22.8294 5
1070.16 19.806 6
1095.47 17.7734 7
1095.47 17.7734 8
1119.16 15.3026 9
1142.19 14.0376 10
1162.92 13.0784 11
1181.47 11.4171 12
1199.28 11.0113 13
1199.28 11.0121 14
1213.88 9.02639 15
1227.37 8.64656 16
1239.54 8.52653 17
1250.31 7.11782 18
1260.59 6.77104 19
1260.59 6.77347 20
1269.49 5.81796 21
1 22
932 36 0
963.777 32.2222 1
963.777 32.2222 2
993.797 29.2401 3
1022.83 25.7455 4
1050.19 22.8407 5
1076.26 19.8401 6
1101.28 17.8407 7
1101.28 17.8407 8
1124.8 15.5217 9
1147.21 14.3335 10
1167.64 13.426 11
1185.71 11.8943 12
1202.87 11.5216 13
1202.87 11.5232 14
1217.35 9.60305 15
1230.62 9.16259 16
1242.68 9.04588 17
1253.23 7.8692 18
1263.43 7.51547 19
1263.43 7.51799 20
1271.99 6.30022 21
1 21
972 36 0
1001.81 32.4605 1
1001.81 32.4585 2
1029.15 29.6531 3
1055.29 26.6698 4
1080.28 24.1329 5
1104.09 21.5642 6
1126.87 19.9064 7
1126.87 19.906 8
1148.74 18.3405 9
1169.2 17.4113 10
1188.15 16.4595 11
1204.89 15.1848 12
1220.23 14.8604 13
1220.23 14.8616 14
1233.65 13.3942 15
1246.09 12.8428 16
1257.68 12.617 17
1267.15 10.9569 18
1276.4 10.3932 19
1276.39 10.3953 20
1 6
996 36 0
1023.84 32.6342 1
1023.84 32.6342 2
1050.02 29.7762 3
1074.65 26.8032 4
1098.96 24.4119 5
1 14
1004 36 0
1031.5 32.5745 1
1031.5 32.5745 2
1057.58 29.7149 3
1081.37 26.8194 4
1105.51 24.5476 5
1127.73 21.9912 6
1149.47 20.4328 7
1149.47 20.4331 8
1170.04 18.8068 9
1189.27 17.6254 10
1206.42 16.6576 11
1222.01 15.5181 12
1236.87 15.144 13
1 13
1044 36 0
1070.95 32.5422 1
1070.95 32.5409 2
1096.05 30.1722 3
1119.13 27.2378 4
1142.03 24.8697 5
1162.95 22.4693 6
1183.17 20.7937 7
1183.17 20.7937 8
1202.39 19.2741 9
1220.71 18.0339 10
1236.84 17.0009 11
1251.44 15.7716 12
1 13
1060 36 0
1086.95 32.8416 1
1086.95 32.84 2
1111.89 30.517 3
1134.74 27.4592 4
1157.56 25.0764 5
1178.2 22.7428 6
1198.29 21.1146 7
1198.29 21.1146 8
1217.12 19.6576 9
1235.32 18.5365 10
1251.37 17.465 11
1265.7 15.9635 12
1 6
284 44 0
336.767 38.2351 1
336.767 38.235 2
388.464 33.6834 3
437.532 28.5762 4
485.716 25.0893 5
1 30
452 44 0
497.813 39.0787 1
497.812 39.0769 2
541.902 34.7208 3
584.161 30.3501 4
624.649 27.1914 5
663.972 23.5166 6
702.26 20.4077 7
702.26 20.4077 8
738.633 16.9453 9
774.557 14.0689 10
807.385 10.9046 11
839.041 7.72862 12
868.242 7.33612 13
868.241 7.33651 14
895.394 6.30961 15
921.338 5.99568 16
945.844 5.53927 17
967.563 4.69272 18
988.7 4.31597 19
988.701 4.31601 20
1009.98 3.96455 21
1030.17 3.48091 22
1049.66 3.22959 23
1070.59 2.97873 24
1091.27 2.5616 25
1091.25 2.2992 26
1113.29 2.20828 27
1134.57 2.15109 28
747.776 340.834 29
1 16
460 44 0
505.441 39.1704 1
505.441 39.1698 2
548.94 35.0544 3
591.148 30.6514 4
631.501 27.4059 5
670.705 23.7397 6
708.808 20.621 7
708.808 20.621 8
744.773 17.0623 9
780.494 14.2668 10
812.754 11.1705 11
843.494 8.17533 12
872.61 7.77388 13
872.61 7.77418 14
899.475 6.75986 15
1 13
516 44 0
560.722 38.9751 1
560.719 38.9712 2
604.129 34.8641 3
646.096 30.2244 4
686.137 26.6155 5
724.449 23.0007 6
762.232 19.8753 7
762.232 19.8737 8
796.87 16.4671 9
831.099 13.7402 10
862.155 10.7837 11
891.36 8.34391 12
1 19
524 44 0
568.409 38.9241 1
568.404 38.9194 2
611.81 34.8875 3
653.172 30.1279 4
693.039 26.614 5
731.089 22.9853 6
768.68 19.9083 7
768.678 19.9033 8
803.315 16.509 9
837.308 13.7619 10
868.345 10.8094 11
897.364 8.38273 12
925.025 7.65822 13
925.025 7.65822 14
949.378 5.64794 15
972.754 5.05206 16
994.269 4.06168 17
1014.02 1.09621 18
1 22
540 44 0
584.018 39.0971 1
584.009 39.0909 2
626.901 35.0431 3
667.257 30.582 4
706.632 27.369 5
744.114 23.7362 6
780.762 20.6738 7
780.755 20.6657 8
815.147 17.3039 9
848.311 14.6474 10
879.323 11.7006 11
907.493 9.18133 12
934.599 8.31629 13
934.599 8.31629 14
958.262 5.53913 15
981.431 4.68946 16
1002.63 3.47743 17
1022.29 0.44075 18
1040.64 0.155401 19
1040.65 0.14845 20
1059.14 -0.23577 21
1 21
548 44 0
591.905 39.1816 1
591.896 39.1751 2
634.314 35.1269 3
674.535 30.7498 4
713.822 27.5382 5
751.151 23.8191 6
787.014 20.7383 7
787.007 20.7298 8
821.201 17.3943 9
854.189 14.7709 10
885.186 11.8286 11
912.901 9.25311 12
939.81 8.31055 13
939.81 8.31055 14
963.4 5.4631 15
986.353 4.63671 16
1007.41 3.23071 17
1026.93 0.147195 18
1044.87 -0.472213 19
1044.89 -0.477952 20
1 19
572 44 0
615.555 39.2265 1
615.546 39.2214 2
657.581 35.1703 3
697.487 30.88 4
736.497 27.6104 5
773.5 23.8559 6
808.616 20.7952 7
808.613 20.7881 8
841.822 17.6126 9
874.558 15.0549 10
904.545 12.1816 11
931.969 9.60513 12
958.454 8.68533 13
958.454 8.68509 14
981.572 5.69345 15
1003.35 4.6348 16
1023.76 3.05864 17
1042.82 -0.115318 18
1 19
588 44 0
631.501 39.2051 1
631.493 39.2026 2
673.477 35.1338 3
713.306 30.9368 4
752.179 27.6614 5
788.948 23.912 6
823.984 20.883 7
823.986 20.8727 8
857.009 17.6546 9
889.461 15.3549 10
918.518 12.4748 11
945.873 9.95596 12
972.199 9.03906 13
972.199 9.0385 14
995.274 6.05992 15
1016.86 5.10053 16
1037.08 3.51092 17
1056.06 0.325956 18
1 21
604 44 0
647.448 39.2073 1
647.444 39.2071 2
689.34 35.1211 3
729.128 30.9546 4
767.843 27.6721 5
804.113 24.2496 6
839.027 21.2574 7
839.029 21.2522 8
871.764 17.9013 9
903.821 15.8456 10
932.813 12.967 11
960.099 10.5222 12
986.337 9.63924 13
986.337 9.63923 14
1009.37 6.66872 15
1030.83 5.71163 16
1050.81 4.16211 17
1069.45 0.890859 18
1086.27 -0.41115 19
1086.27 -0.412168 20
1 21
612 44 0
655.367 39.2199 1
655.364 39.2173 2
697.165 35.0914 3
736.923 30.9308 4
775.539 27.6475 5
811.711 24.2399 6
846.438 21.3157 7
846.44 21.3106 8
879.057 17.9715 9
911.032 15.9155 10
939.997 13.0366 11
967.147 10.7769 12
993.269 9.70279 13
993.269 9.7028 14
1016.26 6.74719 15
1037.63 5.73394 16
1057.54 4.18967 17
1075.61 0.922476 18
1092.05 -0.401872 19
1092.05 -0.403939 20
1 21
620 44 0
663.178 39.176 1
663.175 39.1729 2
704.749 35.0166 3
744.405 30.8136 4
782.936 27.5561 5
819.006 24.1269 6
853.519 21.2962 7
853.518 21.2907 8
886.064 17.9733 9
917.921 15.8224 10
946.862 12.9448 11
973.826 10.7795 12
999.735 9.5257 13
999.734 9.52576 14
1022.46 6.68047 15
1043.72 5.73234 16
1063.56 4.17507 17
1081.52 0.934541 18
1097.78 -0.405229 19
1097.78 -0.406399 20
1 21
652 44 0
694.969 39.1269 1
694.966 39.1287 2
735.804 34.957 3
774.572 30.5317 4
811.858 27.3279 5
846.807 23.9007 6
880.029 20.8407 7
880.027 20.8391 8
912.06 17.6443 9
942.833 15.4736 10
971.233 12.6601 11
997.693 10.56 12
1022.55 9.29981 13
1022.54 9.30174 14
1044.51 6.59895 15
1065.16 5.76677 16
1084.07 4.08504 17
1101.17 1.13919 18
1117.18 -0.210564 19
1117.18 -0.212588 20
1 19
676 44 0
717.583 39.5148 1
717.583 39.5146 2
757.892 35.425 3
795.369 31.2214 4
831.863 27.9727 5
865.653 24.4333 6
898.661 21.391 7
898.661 21.3909 8
929.96 18.4057 9
960.046 16.1514 10
988.158 13.462 11
1012.84 10.8152 12
1037.28 9.54657 13
1037.27 9.54962 14
1058.93 6.82613 15
1079.04 6.12471 16
1097.67 4.47931 17
1114.44 1.48078 18
1 24
708 44 0
748.125 39.598 1
748.126 39.598 2
785.952 35.8385 3
822.248 31.7515 4
857.236 28.4999 5
890.284 25.0595 6
922.045 22.0439 7
922.045 22.0436 8
951.612 18.9718 9
980.684 16.7622 10
1006.96 15.0391 11
1031.09 12.5837 12
1055.09 11.5673 13
1055.07 11.5693 14
1076.05 8.96839 15
1095.69 8.01233 16
1113.71 6.50931 17
1129.65 3.54908 18
1143.63 3.27526 19
1143.63 3.27406 20
1158.23 1.18368 21
1171.76 0.745832 22
1185.65 0.0492399 23
1 30
724 44 0
763.122 39.6826 1
763.125 39.6827 2
800.198 36.1345 3
835.219 32.2331 4
869.197 29.0976 5
901.529 25.6829 6
932.436 22.8624 7
932.436 22.8624 8
961.564 19.7815 9
990.349 17.6931 10
1016 16.2451 11
1039.53 14.3188 12
1062.97 13.3826 13
1062.95 13.384 14
1083.4 10.939 15
1102.64 9.60647 16
1119.57 8.65746 17
1135.36 5.71217 18
1149.06 5.41157 19
1149.06 5.40949 20
1163.59 3.33861 21
1176.77 2.84817 22
1190.28 2.08665 23
1204.59 1.35431 24
1219.82 1.14228 25
1219.82 1.12401 26
1236.17 1.00547 27
1252.38 0.781957 28
871.45 327.342 29
1 30
780 44 0
816.518 39.7973 1
816.518 39.7973 2
851.103 36.2567 3
883.499 32.3692 4
915.176 29.4277 5
944.274 26.3247 6
973.124 23.8993 7
973.123 23.8988 8
1000.2 21.0901 9
1026.14 19.5777 10
1049.99 17.4916 11
1071.47 15.5069 12
1092.52 14.6778 13
1092.5 14.6701 14
1110.4 12.2422 15
1126.93 10.7556 16
1142.4 10.2342 17
1156.01 7.19887 18
1168.28 6.91861 19
1168.28 6.91861 20
1180.36 6.05193 21
1192.2 5.46438 22
1204.18 5.07369 23
1217.17 4.51149 24
1231.39 4.29521 25
1231.39 4.27807 26
1246.05 4.17471 27
1262.02 3.98841 28
881.087 330.525 29
1 30
788 44 0
824.018 39.8238 1
824.018 39.8236 2
858.455 36.31 3
890.698 32.4308 4
922.088 29.5543 5
951.16 26.4406 6
979.401 23.9189 7
979.399 23.9172 8
1006.37 21.1338 9
1032.11 19.6041 10
1055.61 17.6421 11
1076.9 15.5781 12
1097.85 14.7553 13
1097.83 14.7469 14
1115.5 12.324 15
1131.98 10.8587 16
1147.21 10.3464 17
1160.54 7.31806 18
1172.7 7.02006 19
1172.7 7.02006 20
1184.7 6.19282 21
1196.34 5.56925 22
1208.27 5.16714 23
1220.9 4.60786 24
1235.03 4.41932 25
1235.03 4.40265 26
1249.62 4.30021 27
1264.66 4.2863 28
883.728 330.816 29
1 30
796 44 0
831.61 39.8935 1
831.606 39.8923 2
865.726 36.4401 3
897.871 32.538 4
929.008 29.7108 5
958.045 26.5899 6
985.835 24.1045 7
985.835 24.103 8
1012.7 21.3523 9
1038.22 19.7909 10
1061.26 17.9154 11
1082.46 15.8463 12
1103.26 15.0642 13
1103.24 15.056 14
1120.61 12.674 15
1136.95 11.3189 16
1151.7 10.6944 17
1164.74 7.60716 18
1176.86 7.28853 19
1176.86 7.28853 20
1188.77 6.47506 21
1200.25 5.84267 22
1212.12 5.42106 23
1224.65 4.84872 24
1238.71 4.67026 25
1238.7 4.65338 26
1253.21 4.50891 27
1268.21 4.50426 28
887.28 331.032 29
1 30
804 44 0
839.003 39.9595 1
838.999 39.958 2
872.966 36.5231 3
905.033 32.5856 4
935.634 29.8752 5
964.587 26.7491 6
992.127 24.2857 7
992.126 24.2843 8
1018.44 21.5482 9
1043.8 19.9335 10
1066.66 18.041 11
1087.73 15.9931 12
1108.31 15.2966 13
1108.29 15.2896 14
1125.38 12.9134 15
1141.61 11.647 16
1155.96 10.8922 17
1168.8 7.77742 18
1180.83 7.46383 19
1180.83 7.46383 20
1192.7 6.64739 21
1204 5.9376 22
1215.79 5.48281 23
1228.2 4.90403 24
1242.14 4.72384 25
1242.13 4.70676 26
1256.57 4.53516 27
1271.57 4.53167 28
890.634 331.053 29
1 30
812 44 0
846.884 39.9707 1
846.88 39.9693 2
880.335 36.5807 3
912.315 32.6387 4
942.557 30.0312 5
970.947 26.8758 6
998.366 24.4189 7
998.365 24.4175 8
1024.43 21.6652 9
1049.57 20.0322 10
1072.22 18.1035 11
1092.95 16.1061 12
1113.4 15.4426 13
1113.38 15.4359 14
1130.3 13.0686 15
1146.32 11.9038 16
1160.52 11.1305 17
1172.89 8.03178 18
1184.72 7.68241 19
1184.72 7.6824 20
1196.53 6.84447 21
1207.75 6.05183 22
1219.45 5.536 23
1231.78 4.90137 24
1245.35 4.64731 25
1245.34 4.63036 26
1259.68 4.40926 27
1274.68 4.40654 28
893.739 330.924 29
1 29
820 44 0
854.662 40.0564 1
854.659 40.0555 2
887.924 36.6905 3
919.808 32.7419 4
949.848 30.1698 5
977.737 26.982 6
1004.95 24.5187 7
1004.95 24.5173 8
1030.92 21.749 9
1055.72 20.1204 10
1078.34 18.1877 11
1098.78 16.2013 12
1118.78 15.5329 13
1118.77 15.5264 14
1135.32 13.2164 15
1151.2 12.0571 16
1165.31 11.2566 17
1177.41 8.21753 18
1189.05 7.82863 19
1189.05 7.82863 20
1200.74 7.00221 21
1211.86 6.22342 22
1223.47 5.62414 23
1235.66 4.91198 24
1248.37 4.37662 25
1248.35 4.36199 26
1262.58 4.05872 27
1277.58 4.05621 28
1 28
828 44 0
862.624 40.0916 1
862.623 40.0904 2
895.619 36.6649 3
927.458 32.7313 4
957.415 30.1571 5
985.17 26.9832 6
1011.91 24.5701 7
1011.9 24.5689 8
1037.74 21.7639 9
1062.42 20.1598 10
1085.06 18.2417 11
1105.27 16.2829 12
1124.96 15.6092 13
1124.95 15.604 14
1141.35 13.3336 15
1157.08 12.1707 16
1171.17 11.3875 17
1183.23 8.37596 18
1194.78 7.94461 19
1194.78 7.94458 20
1206.27 7.07382 21
1217.06 6.42889 22
1228.53 5.68263 23
1240.56 4.90781 24
1253.08 4.25346 25
1253 4.2605 26
1267.14 3.75717 27
1 23
908 44 0
941.296 40.1087 1
941.295 40.1078 2
972.851 36.7504 3
1002.53 33.129 4
1030.79 30.2469 5
1057.08 27.1854 6
1082.78 25.0575 7
1082.78 25.0575 8
1106.78 22.3147 9
1130.49 20.8548 10
1151.66 19.4402 11
1170.75 17.5259 12
1189.15 17.0591 13
1189.15 17.0591 14
1204.29 14.8917 15
1218.33 14.2592 16
1231.07 13.8274 17
1242.84 11.1651 18
1253.14 10.8035 19
1253.14 10.8042 20
1262.76 9.79656 21
1272.8 9.46825 22
1 23
916 44 0
949.005 40.1412 1
949.005 40.1409 2
979.816 36.9502 3
1009.24 33.3243 4
1037.27 30.4081 5
1063.47 27.3532 6
1088.88 25.1869 7
1088.88 25.1869 8
1112.84 22.4771 9
1136.29 20.9782 10
1157.26 19.6734 11
1176.28 17.7565 12
1194.49 17.2944 13
1194.49 17.2946 14
1209.16 15.1524 15
1222.8 14.5147 16
1235.05 14.2514 17
1246.64 11.8323 18
1256.93 11.4599 19
1256.93 11.4612 20
1266.27 10.4222 21
1276.3 10.1058 22
1 22
924 44 0
956.44 40.1232 1
956.44 40.1232 2
987.006 36.9601 3
1016.31 33.3437 4
1044.01 30.357 5
1070.16 27.3077 6
1095.33 25.1315 7
1095.33 25.1315 8
1119.17 22.5483 9
1142.18 20.9575 10
1162.94 19.7587 11
1181.37 17.8966 12
1199.11 17.4088 13
1199.11 17.4099 14
1213.65 15.3053 15
1227.04 14.6409 16
1239.1 14.4171 17
1249.93 12.7517 18
1260.22 12.3716 19
1260.21 12.3733 20
1268.86 11.0915 21
1 22
948 44 0
979.207 40.1784 1
979.207 40.1785 2
1008.44 37.113 3
1036.16 33.7584 4
1062.91 30.7417 5
1088.35 27.7411 6
1112.42 25.6825 7
1112.42 25.6825 8
1135.5 23.4519 9
1157.19 22.0405 10
1177.11 20.9975 11
1194.6 19.2364 12
1211.17 18.7447 13
1211.17 18.7459 14
1225.18 16.7996 15
1237.95 16.0693 16
1249.67 15.8108 17
1259.76 14.2572 18
1269.14 13.6507 19
1269.14 13.6525 20
1277.62 12.3334 21
1 21
964 44 0
994.371 40.2615 1
994.371 40.2605 2
1022.76 37.2073 3
1049.66 34.0474 4
1075.74 31.0703 5
1100.35 28.0008 6
1123.27 26.1495 7
1123.27 26.1494 8
1145.5 24.066 9
1166.8 22.7278 10
1186.02 21.5723 11
1202.87 19.9712 12
1218.46 19.5318 13
1218.46 19.5321 14
1232.13 17.6579 15
1244.63 16.8709 16
1256.17 16.5492 17
1265.76 14.8085 18
1275.07 14.159 19
1275.06 14.1609 20
1 21
972 44 0
1002.03 40.3723 1
1002.03 40.3694 2
1029.65 37.3906 3
1056.11 34.1536 4
1081.34 31.2828 5
1105.55 28.2717 6
1128.23 26.4432 7
1128.23 26.4429 8
1150.23 24.4346 9
1170.74 23.2988 10
1189.62 22.0912 11
1206.26 20.5259 12
1221.69 20.0762 13
1221.69 20.0762 14
1234.99 18.2698 15
1247.39 17.4918 16
1258.86 17.1558 17
1268.36 15.3918 18
1277.67 14.746 19
1277.67 14.7485 20
1 18
1004 44 0
1031.7 40.5425 1
1031.7 40.5425 2
1057.82 37.6504 3
1082.3 34.6281 4
1106.58 32.1999 5
1128.97 29.4168 6
1150.44 27.5884 7
1150.44 27.5896 8
1170.91 25.5993 9
1190.1 24.3735 10
1207.3 23.1286 11
1222.82 21.8131 12
1237.76 21.2658 13
1237.76 21.2657 14
1250.39 19.6031 15
1261.44 18.7878 16
1272.66 18.3029 17
1 18
1012 44 0
1039.51 40.4973 1
1039.51 40.4973 2
1065.5 37.6436 3
1089.31 34.6571 4
1113.4 32.2846 5
1135.57 29.6089 6
1156.41 27.8265 7
1156.41 27.8272 8
1176.64 25.8095 9
1195.57 24.5757 10
1212.46 23.2045 11
1227.86 21.8708 12
1242.58 21.4244 13
1242.58 21.4242 14
1255.1 19.7495 15
1266.02 18.9231 16
1277.22 18.4411 17
1 17
1020 44 0
1047.34 40.4821 1
1047.34 40.4821 2
1073.01 37.7817 3
1096.61 34.7957 4
1120.2 32.3598 5
1142.09 29.8322 6
1162.62 28.07 7
1162.62 28.0705 8
1182.61 26.1019 9
1201.27 24.8666 10
1217.97 23.4224 11
1233.17 22.1331 12
1247.73 21.7519 13
1247.73 21.7518 14
1260.06 20.0596 15
1270.94 19.221 16
1 17
1028 44 0
1055.17 40.5177 1
1055.17 40.5177 2
1080.65 37.89 3
1104.03 34.9038 4
1127.33 32.4096 5
1148.86 29.8823 6
1169.22 28.1231 7
1169.22 28.1231 8
1189.06 26.2338 9
1207.53 24.9876 10
1223.96 23.4946 11
1238.91 22.223 12
1253.15 21.9235 13
1253.15 21.9233 14
1265.18 20.1779 15
1276.02 19.3577 16
1 15
1052 44 0
1079.2 40.953 1
1079.21 40.9491 2
1104.24 38.5296 3
1127.3 35.505 4
1150.2 33.048 5
1171.16 30.518 6
1191.34 28.6959 7
1191.34 28.6959 8
1210.51 27.0383 9
1228.81 25.7969 10
1244.98 24.2885 11
1259.4 22.7433 12
1272.8 22.6252 13
1272.8 22.6231 14
1 16
124 52 0
186.311 45.8532 1
186.31 45.8518 2
247.646 41.1938 3
305.736 35.9806 4
361.796 31.7762 5
415.501 26.8187 6
466.909 22.7233 7
466.909 22.7222 8
515.165 17.8394 9
562.802 14.8576 10
607.009 11.5913 11
648.449 7.8924 12
688.053 5.52354 13
688.051 5.51842 14
724.73 2.27774 15
1 10
452 52 0
498.432 46.8548 1
498.431 46.8521 2
543.087 42.3891 3
585.6 37.7248 4
626.822 34.3048 5
666.167 30.5608 6
704.755 27.2982 7
704.755 27.2988 8
741.086 23.6985 9
1 30
532 52 0
576.54 46.9321 1
576.533 46.9257 2
619.981 42.8261 3
661.358 38.1212 4
701.421 34.4241 5
739.329 30.7494 6
776.618 27.4723 7
776.614 27.4667 8
811.282 24.0267 9
844.963 21.1741 10
875.987 18.2276 11
904.626 15.6158 12
932.112 14.3812 13
932.112 14.3812 14
956.159 11.7972 15
979.494 10.3861 16
1000.79 9.04457 17
1020.51 5.97166 18
1038.85 5.52024 19
1038.86 5.51297 20
1057.38 5.07948 21
1074.79 4.56333 22
1092.66 4.18294 23
1111.33 3.89358 24
1130.91 3.66116 25
1131.06 3.5358 26
1151.13 3.2046 27
1170.07 3.11063 28
786.619 347.413 29
1 30
540 52 0
584.341 47.0478 1
584.332 47.0407 2
627.518 42.9274 3
668.657 38.3204 4
708.49 34.7724 5
746.131 31.0278 6
782.672 27.7577 7
782.667 27.7522 8
817.194 24.2914 9
850.276 21.5617 10
881.288 18.6236 11
909.429 15.9935 12
936.734 14.6931 13
936.734 14.6931 14
960.493 11.8665 15
983.75 10.3451 16
1004.88 8.8863 17
1024.52 5.76418 18
1042.52 5.02237 19
1042.53 5.01589 20
1061 4.57827 21
1078.1 3.85778 22
1095.77 3.47758 23
1114.23 3.20531 24
1133.64 2.97775 25
1133.79 2.85618 26
1153.71 2.45957 27
1172.52 2.33235 28
789.113 346.713 29
1 27
572 52 0
615.764 47.0498 1
615.756 47.0384 2
657.808 42.9653 3
698.308 38.4083 4
737.316 34.9526 5
774.331 31.0872 6
809.474 27.9974 7
809.473 27.992 8
842.828 24.7323 9
875.523 22.1152 10
905.397 19.2825 11
932.841 16.6735 12
959.448 15.4068 13
959.447 15.4052 14
982.588 12.434 15
1004.55 11.0807 16
1024.87 9.49507 17
1043.92 6.30993 18
1061.43 5.18557 19
1061.43 5.18474 20
1078.38 3.24717 21
1094.1 2.02452 22
1110.73 0.992939 23
1127.89 0.376111 24
1146.02 -0.23351 25
1146.17 -0.345174 26
1 30
588 52 0
631.671 47.0375 1
631.665 47.033 2
673.66 42.9431 3
713.626 38.5922 4
752.519 35.1831 5
789.325 31.3849 6
824.373 28.3062 7
824.375 28.2975 8
857.477 24.9991 9
889.859 22.5847 10
918.939 19.7101 11
946.332 17.117 12
972.707 15.9594 13
972.706 15.9562 14
995.787 12.9859 15
1017.42 11.9338 16
1037.64 10.3464 17
1056.62 7.15235 18
1073.78 5.79694 19
1073.78 5.79917 20
1090.61 3.93296 21
1106.3 2.65569 22
1122.82 1.62404 23
1139.87 0.906054 24
1157.77 0.329498 25
1157.87 0.247252 26
1177.19 0.0183071 27
1195.56 -0.0423633 28
814.228 346.181 29
1 30
596 52 0
639.627 47.0566 1
639.624 47.0553 2
681.579 42.9597 3
721.478 38.62 4
760.311 35.2471 5
796.844 31.5531 6
831.841 28.4552 7
831.843 28.4475 8
864.853 25.1051 9
897.023 22.7296 10
926.057 19.8602 11
953.405 17.2928 12
979.72 16.0652 13
979.72 16.0646 14
1002.78 13.1015 15
1024.35 11.876 16
1044.46 10.3276 17
1063.35 7.11847 18
1080.37 5.71362 19
1080.37 5.71571 20
1097.17 3.85819 21
1112.83 2.55519 22
1129.21 1.59721 23
1146.18 0.88926 24
1163.88 0.304859 25
1163.95 0.248878 26
1183.03 0.00215472 27
1201.32 -0.0628464 28
821.76 347.448 29
1 30
604 52 0
647.484 47.0821 1
647.483 47.0823 2
689.381 42.9518 3
729.202 38.6214 4
767.918 35.2754 5
804.315 31.6608 6
839.224 28.5578 7
839.226 28.55 8
872.119 25.1657 9
904.157 22.8414 10
933.166 19.9783 11
960.431 17.4266 12
986.676 16.1211 13
986.676 16.1211 14
1009.7 13.1661 15
1031.17 11.734 16
1051.16 10.2149 17
1069.78 6.97989 18
1086.58 5.60645 19
1086.58 5.60641 20
1103.09 4.01096 21
1118.66 2.6632 22
1134.89 1.75577 23
1151.68 1.08709 24
1169.04 0.453403 25
1169.1 0.401903 26
1187.86 0.145127 27
1206.09 0.0851733 28
826.567 347.578 29
1 27
620 52 0
663.134 47.0825 1
663.133 47.0805 2
704.618 42.87 3
744.17 38.5071 4
782.689 35.1804 5
818.785 31.5989 6
853.243 28.5548 7
853.244 28.5472 8
885.782 25.2256 9
917.657 22.8936 10
946.603 20.0393 11
973.536 17.5069 12
999.46 16.0607 13
999.459 16.0607 14
1022.25 13.2319 15
1043.49 11.7394 16
1063.36 10.2096 17
1081.33 6.98233 18
1097.6 5.60767 19
1097.6 5.6066 20
1113.7 4.25134 21
1129.04 2.84372 22
1145.07 2.05486 23
1161.51 1.43466 24
1178.3 0.940265 25
1178.34 0.906496 26
1 30
628 52 0
671.069 47.0906 1
671.068 47.0893 2
712.335 42.8276 3
751.781 38.408 4
790.122 35.0992 5
826.073 31.4389 6
860.308 28.4373 7
860.308 28.4314 8
892.662 25.101 9
924.282 22.7332 10
953.201 19.8886 11
980.025 17.4109 12
1005.68 16.034 13
1005.68 16.034 14
1028.16 13.2884 15
1049.32 11.7863 16
1069.03 10.2625 17
1086.84 7.1249 18
1102.98 5.70876 19
1102.98 5.70692 20
1119.01 4.33924 21
1134.2 2.91772 22
1150.01 2.25051 23
1166.2 1.69115 24
1182.7 1.27126 25
1182.73 1.24063 26
1200.94 0.96705 27
1217.97 0.995067 28
838.575 348.232 29
1 30
652 52 0
694.978 47.1049 1
694.977 47.1068 2
735.814 42.8806 3
774.709 38.2658 4
812.042 34.9932 5
847.063 31.4337 6
880.34 28.2788 7
880.34 28.2787 8
912.442 25.0195 9
943.331 22.6468 10
972.022 19.8565 11
998.463 17.5775 12
1023.24 16.1355 13
1023.23 16.1353 14
1045.23 13.4563 15
1065.93 12.1508 16
1084.83 10.4789 17
1101.93 7.56308 18
1117.9 6.2 19
1117.9 6.19757 20
1133.35 4.46872 21
1148.28 3.12603 22
1163.53 2.58056 23
1178.91 1.94096 24
1194.89 1.56429 25
1194.92 1.53655 26
1212.5 1.13782 27
1229.22 1.13494 28
849.977 347.343 29
1 30
660 52 0
